-10.000000,0.000
0.000000,0.000
0.004000,0.000
0.008000,500000.000
0.013000,2250000.000
0.017000,4500000.000
0.021000,7000000.000
0.026000,10000000.000
0.034000,14500000.000
0.045000,20000000.000
0.058000,25000000.000
0.073000,30000000.000
0.094000,35000000.000
0.123000,40000000.000
0.167000,45000000.000
0.250000,51000000.000
0.300000,53500000.000
0.500000,58500000.000
1.000000,62500000.000
10.000000,69500000.000
100.000000,74500000.000
