-10.000000,0.000
0.000000,0.000
0.012000,0.000
0.019000,960000.000
0.024000,2640000.000
0.028000,5520000.000
0.032000,10800000.000
0.036000,17760000.000
0.043000,28800000.000
0.050000,38400000.000
0.058000,49200000.000
0.070000,62400000.000
0.087000,76800000.000
0.116000,93600000.000
0.146000,105600000.000
0.176000,115200000.000
0.234000,127200000.000
0.324000,140400000.000
0.600000,156000000.000
1.000000,164400000.000
10.000000,186000000.000
100.000000,201600000.000
