-10.000000,0.000
0.000000,0.000
0.030000,0.000
0.045000,1000000.000
0.056000,5375000.000
0.062000,11500000.000
0.067000,18750000.000
0.073000,28750000.000
0.079000,38250000.000
0.086000,48500000.000
0.094000,60000000.000
0.106000,75625000.000
0.126000,91250000.000
0.157000,106250000.000
0.218000,122500000.000
0.314000,138750000.000
0.600000,156250000.000
1.000000,165000000.000
10.000000,186250000.000
100.000000,195000000.000
